contact,campaign,pdays,emp.var.rate,nr.employed,has_loan,old_campaign,job,education,default,month,y
0,2,0,-1.8,5099.1,0,0,services,high.school,no,mar,1
0,3,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,2,0,-1.8,5099.1,1,0,management,basic.6y,no,mar,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,management,basic.6y,no,mar,0
1,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,3,0,-1.8,5099.1,1,0,management,basic.6y,no,mar,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,1
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,2,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,9,0,-1.8,5099.1,1,0,retired,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
0,5,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
0,3,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,2,1,-1.8,5099.1,1,1,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,3,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,3,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,1
0,2,1,-1.8,5099.1,1,1,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,2,0,-1.8,5099.1,1,1,management,university.degree,no,mar,0
0,22,0,-1.8,5099.1,1,0,retired,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,1,management,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,1,technician,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,1,retired,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,blue-collar,high.school,no,mar,1
0,2,0,-1.8,5099.1,1,0,technician,university.degree,no,mar,0
0,3,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,5,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,technician,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,technician,university.degree,no,mar,0
0,3,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
0,1,0,-1.8,5099.1,0,0,technician,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,1,technician,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,student,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
1,3,0,-1.8,5099.1,1,0,blue-collar,basic.4y,no,mar,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,0,student,basic.4y,no,mar,0
0,3,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
1,2,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
0,3,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,0
0,1,0,-1.8,5099.1,0,0,self-employed,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,retired,basic.4y,no,mar,1
0,4,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,1,self-employed,university.degree,no,mar,0
0,5,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,1
0,1,0,-1.8,5099.1,0,0,self-employed,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,self-employed,university.degree,no,mar,1
0,6,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,0
0,1,0,-1.8,5099.1,1,0,retired,professional.course,no,mar,0
0,1,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,1
0,1,0,-1.8,5099.1,0,0,retired,basic.4y,no,mar,1
0,1,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,0
0,7,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,1
0,3,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,0
0,2,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,0
0,3,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,1
0,2,0,-1.8,5099.1,0,0,retired,basic.4y,no,mar,1
0,1,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,1
0,2,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,4,0,-1.8,5099.1,1,0,student,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,1
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,0,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,retired,basic.6y,no,mar,0
0,4,0,-1.8,5099.1,1,0,student,basic.9y,no,mar,1
0,2,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,0
0,11,0,-1.8,5099.1,0,0,student,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,0
0,1,0,-1.8,5099.1,0,0,self-employed,university.degree,no,mar,0
0,5,1,-1.8,5099.1,0,1,student,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,unemployed,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,self-employed,university.degree,no,mar,1
0,6,0,-1.8,5099.1,1,1,retired,basic.4y,no,mar,0
0,3,0,-1.8,5099.1,0,1,retired,basic.4y,no,mar,0
1,4,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,2,0,-1.8,5099.1,1,0,retired,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
1,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
1,1,0,-1.8,5099.1,1,0,retired,basic.4y,no,mar,0
0,13,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,4,0,-1.8,5099.1,0,0,technician,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
0,2,0,-1.8,5099.1,0,1,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,student,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,retired,unknown,no,mar,1
0,1,0,-1.8,5099.1,1,0,unemployed,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,technician,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,1
0,2,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,professional.course,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,professional.course,no,mar,0
0,19,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,student,high.school,no,mar,0
0,10,0,-1.8,5099.1,1,0,blue-collar,high.school,no,mar,0
0,2,0,-1.8,5099.1,0,0,blue-collar,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,blue-collar,high.school,no,mar,0
0,1,0,-1.8,5099.1,0,0,retired,university.degree,no,mar,1
0,4,0,-1.8,5099.1,1,1,blue-collar,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,3,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
0,5,0,-1.8,5099.1,0,0,management,unknown,no,mar,0
0,2,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,0
0,4,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,retired,basic.9y,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,0,unemployed,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,1,admin.,university.degree,no,mar,1
0,4,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,0
0,1,0,-1.8,5099.1,0,0,student,basic.6y,no,mar,1
0,1,0,-1.8,5099.1,1,0,blue-collar,professional.course,no,mar,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.4y,no,mar,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,2,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,0
1,2,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,mar,0
0,2,0,-1.8,5099.1,1,0,retired,basic.9y,no,mar,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,1
0,13,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,mar,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,3,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,management,basic.9y,no,mar,1
0,2,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,retired,basic.4y,no,mar,0
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,8,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
0,2,0,-1.8,5099.1,0,0,management,university.degree,no,mar,1
0,1,0,-1.8,5099.1,1,1,management,university.degree,no,mar,0
0,1,0,-1.8,5099.1,0,0,student,high.school,no,mar,1
0,1,0,-1.8,5099.1,0,1,housemaid,basic.4y,no,mar,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,mar,0
0,1,0,-1.8,5099.1,1,0,student,basic.9y,no,mar,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
0,4,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,2,0,-1.8,5099.1,1,0,student,basic.9y,no,mar,0
0,2,0,-1.8,5099.1,1,0,management,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.6y,no,mar,0
0,4,0,-1.8,5099.1,1,0,unemployed,basic.4y,unknown,mar,0
0,4,0,-1.8,5099.1,0,0,retired,basic.4y,no,mar,1
0,2,0,-1.8,5099.1,1,0,technician,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,student,basic.9y,no,mar,0
0,12,0,-1.8,5099.1,1,0,housemaid,high.school,no,mar,0
1,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,1
1,1,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.4y,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,2,0,-1.8,5099.1,0,0,technician,professional.course,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,1,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,1,0,-1.8,5099.1,0,0,blue-collar,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,0,admin.,high.school,no,mar,0
0,1,0,-1.8,5099.1,1,0,retired,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
1,2,0,-1.8,5099.1,1,0,technician,university.degree,no,mar,1
1,1,0,-1.8,5099.1,1,0,retired,unknown,no,mar,0
0,1,0,-1.8,5099.1,1,0,housemaid,high.school,no,mar,1
0,1,0,-1.8,5099.1,1,0,self-employed,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,3,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,1
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,2,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,0
0,2,0,-1.8,5099.1,1,0,blue-collar,university.degree,no,mar,0
1,2,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,1
0,2,0,-1.8,5099.1,0,0,technician,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,1,technician,university.degree,no,mar,0
0,4,0,-1.8,5099.1,1,0,technician,university.degree,no,mar,0
0,6,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,1,0,-1.8,5099.1,1,0,retired,basic.4y,unknown,mar,0
0,1,0,-1.8,5099.1,0,0,retired,basic.4y,unknown,mar,0
0,8,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,0,0,student,basic.4y,no,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,1
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
1,2,0,-1.8,5099.1,0,0,admin.,high.school,no,mar,1
0,3,0,-1.8,5099.1,0,0,admin.,university.degree,no,mar,0
0,8,0,-1.8,5099.1,0,0,technician,university.degree,no,mar,0
0,4,0,-1.8,5099.1,1,0,blue-collar,basic.4y,no,mar,0
0,3,0,-1.8,5099.1,0,0,blue-collar,basic.4y,no,mar,1
0,2,0,-1.8,5099.1,1,0,management,professional.course,unknown,mar,1
0,1,0,-1.8,5099.1,1,0,blue-collar,high.school,unknown,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,high.school,unknown,mar,0
0,1,0,-1.8,5099.1,1,0,admin.,high.school,unknown,mar,0
0,1,0,-1.8,5099.1,1,1,admin.,high.school,unknown,mar,0
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,mar,0
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,mar,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.4y,no,mar,1
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,mar,0
0,2,0,-1.8,5099.1,1,0,services,high.school,no,apr,0
0,3,0,-1.8,5099.1,1,0,blue-collar,basic.6y,no,apr,1
0,1,0,-1.8,5099.1,1,0,self-employed,high.school,unknown,apr,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,0,0,self-employed,high.school,unknown,apr,0
0,1,0,-1.8,5099.1,0,0,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,0,0,entrepreneur,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,0,services,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,blue-collar,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,1,admin.,basic.6y,no,apr,1
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,apr,0
0,1,0,-1.8,5099.1,0,1,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,apr,1
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.6y,no,apr,1
0,2,0,-1.8,5099.1,1,0,retired,basic.6y,unknown,apr,0
0,1,0,-1.8,5099.1,0,1,admin.,university.degree,no,apr,0
0,1,1,-1.8,5099.1,1,1,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,0,0,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,0,retired,professional.course,no,apr,1
0,2,0,-1.8,5099.1,1,0,admin.,high.school,no,apr,0
0,2,0,-1.8,5099.1,0,1,blue-collar,basic.9y,no,apr,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,4,0,-1.8,5099.1,0,1,admin.,unknown,no,apr,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,apr,0
0,2,0,-1.8,5099.1,1,0,self-employed,high.school,unknown,apr,0
0,4,0,-1.8,5099.1,1,0,student,unknown,no,apr,1
1,3,0,-1.8,5099.1,0,0,retired,professional.course,no,apr,0
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,apr,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,1
1,2,0,-1.8,5099.1,1,0,blue-collar,professional.course,no,apr,0
0,2,0,-1.8,5099.1,0,0,blue-collar,professional.course,no,apr,0
0,1,0,-1.8,5099.1,0,0,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,1,admin.,basic.6y,unknown,apr,0
0,6,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,1,services,high.school,unknown,apr,0
0,1,0,-1.8,5099.1,0,0,services,high.school,unknown,apr,0
0,1,0,-1.8,5099.1,1,1,services,basic.9y,no,apr,0
0,3,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,1
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,1,blue-collar,basic.4y,unknown,apr,0
0,1,0,-1.8,5099.1,0,1,technician,professional.course,no,apr,0
0,1,1,-1.8,5099.1,0,1,services,high.school,no,apr,0
0,3,0,-1.8,5099.1,0,0,admin.,university.degree,no,apr,1
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,unknown,apr,0
0,1,0,-1.8,5099.1,0,1,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,apr,0
0,2,0,-1.8,5099.1,0,0,blue-collar,basic.9y,unknown,apr,0
0,2,0,-1.8,5099.1,0,0,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,0,0,blue-collar,basic.9y,unknown,apr,0
0,1,0,-1.8,5099.1,0,0,admin.,high.school,no,apr,0
0,2,0,-1.8,5099.1,0,1,services,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,1,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,1,blue-collar,basic.4y,unknown,apr,0
0,1,0,-1.8,5099.1,1,0,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,1,blue-collar,high.school,no,apr,0
1,1,0,-1.8,5099.1,1,0,blue-collar,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,services,basic.4y,unknown,apr,0
0,2,0,-1.8,5099.1,1,0,blue-collar,university.degree,no,apr,1
0,1,0,-1.8,5099.1,0,0,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,1,technician,professional.course,no,apr,0
0,6,0,-1.8,5099.1,0,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,1,technician,university.degree,no,apr,0
1,1,0,-1.8,5099.1,1,0,blue-collar,high.school,no,apr,1
0,1,0,-1.8,5099.1,0,0,management,university.degree,no,apr,0
0,4,0,-1.8,5099.1,1,0,admin.,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,0,blue-collar,high.school,no,apr,1
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,apr,0
0,3,0,-1.8,5099.1,1,0,admin.,basic.6y,unknown,apr,0
0,2,0,-1.8,5099.1,0,1,self-employed,basic.9y,no,apr,0
1,3,0,-1.8,5099.1,0,0,admin.,university.degree,no,apr,0
1,2,0,-1.8,5099.1,0,0,blue-collar,basic.9y,no,apr,0
0,2,0,-1.8,5099.1,0,0,technician,professional.course,no,apr,0
0,3,0,-1.8,5099.1,1,0,services,basic.9y,no,apr,0
0,2,0,-1.8,5099.1,1,0,blue-collar,high.school,no,apr,1
0,2,0,-1.8,5099.1,1,1,blue-collar,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,apr,0
0,3,0,-1.8,5099.1,1,0,technician,university.degree,no,apr,0
0,1,0,-1.8,5099.1,0,1,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,1,services,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,0,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,1,blue-collar,basic.4y,unknown,apr,0
0,3,0,-1.8,5099.1,1,0,blue-collar,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,1,self-employed,unknown,unknown,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,1,entrepreneur,high.school,no,apr,1
0,1,0,-1.8,5099.1,1,1,entrepreneur,high.school,no,apr,0
0,1,0,-1.8,5099.1,0,0,housemaid,basic.4y,no,apr,0
0,1,0,-1.8,5099.1,1,0,technician,university.degree,no,apr,0
0,2,0,-1.8,5099.1,0,0,admin.,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,1,management,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,1,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,1,technician,professional.course,no,apr,0
0,2,0,-1.8,5099.1,1,1,services,high.school,no,apr,0
0,1,0,-1.8,5099.1,0,0,admin.,university.degree,no,apr,0
0,1,0,-1.8,5099.1,0,0,technician,high.school,no,apr,0
1,1,0,-1.8,5099.1,1,0,services,high.school,no,apr,0
0,1,0,-1.8,5099.1,0,1,entrepreneur,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,1,services,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,services,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.9y,no,apr,1
0,2,0,-1.8,5099.1,0,0,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,0,housemaid,unknown,no,apr,1
0,1,0,-1.8,5099.1,1,1,retired,high.school,no,apr,0
0,1,0,-1.8,5099.1,0,0,self-employed,unknown,unknown,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,professional.course,unknown,apr,0
0,2,0,-1.8,5099.1,1,1,entrepreneur,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,unknown,no,apr,0
0,2,0,-1.8,5099.1,0,0,blue-collar,basic.6y,no,apr,0
1,2,0,-1.8,5099.1,0,1,management,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,1,housemaid,unknown,no,apr,0
0,2,0,-1.8,5099.1,1,0,blue-collar,basic.9y,unknown,apr,0
0,1,0,-1.8,5099.1,1,0,admin.,high.school,no,apr,0
0,2,0,-1.8,5099.1,0,0,admin.,high.school,no,apr,0
0,1,0,-1.8,5099.1,0,1,services,high.school,no,apr,0
0,2,0,-1.8,5099.1,0,0,management,university.degree,unknown,apr,0
0,1,0,-1.8,5099.1,0,0,services,high.school,no,apr,0
0,1,1,-1.8,5099.1,0,1,blue-collar,basic.9y,no,apr,0
0,1,0,-1.8,5099.1,1,0,services,basic.6y,no,apr,0
0,3,0,-1.8,5099.1,1,0,blue-collar,basic.4y,no,apr,0
0,2,0,-1.8,5099.1,0,0,entrepreneur,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,1,admin.,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,1,blue-collar,basic.6y,no,apr,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,apr,0
0,1,0,-1.8,5099.1,0,1,management,university.degree,no,apr,0
0,1,0,-1.8,5099.1,1,1,technician,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,0,technician,high.school,no,apr,0
1,2,0,-1.8,5099.1,1,0,services,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,1,blue-collar,basic.9y,no,apr,0
0,4,0,-1.8,5099.1,1,0,management,high.school,unknown,apr,0
0,2,0,-1.8,5099.1,0,1,admin.,basic.6y,no,apr,1
0,2,0,-1.8,5099.1,0,0,technician,professional.course,no,apr,0
1,4,0,-1.8,5099.1,1,0,admin.,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,0,services,high.school,no,apr,0
0,2,0,-1.8,5099.1,1,0,services,basic.6y,no,apr,0
0,2,0,-1.8,5099.1,1,1,entrepreneur,professional.course,no,apr,0
0,1,0,-1.8,5099.1,1,0,blue-collar,basic.9y,unknown,apr,0
0,2,0,-1.8,5099.1,1,1,management,unknown,no,apr,0
0,1,1,-1.8,5099.1,1,1,unemployed,basic.9y,no,apr,0
1,6,0,-1.8,5099.1,0,1,management,university.degree,unknown,apr,1
0,1,0,-1.8,5099.1,1,0,unemployed,basic.9y,no,apr,0
0,3,0,-1.8,5099.1,1,0,admin.,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,apr,0
0,4,0,-1.8,5099.1,1,0,technician,professional.course,no,apr,0
0,1,0,-1.8,5099.1,0,0,services,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,1,technician,basic.9y,no,apr,0
0,2,0,-1.8,5099.1,1,1,admin.,high.school,no,apr,0
0,1,0,-1.8,5099.1,1,0,management,university.degree,no,apr,0
0,2,0,-1.8,5099.1,1,1,blue-collar,basic.4y,unknown,apr,1
0,3,0,-1.8,5099.1,0,1,technician,professional.course,no,apr,0
0,10,0,-1.8,5099.1,1,0,admin.,high.school,no,apr,0
1,1,0,-1.8,5099.1,1,0,retired,basic.6y,no,apr,0
